PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NVIS43887,,,4225,General Warehousing And Storage
NVIS43888,,,4225,General Warehousing And Storage
NVIS43980,,,3273,Ready-Mixed Concrete
NVIS43998,,,5015,"Motor Vehicle Parts, Used"
NVIS44051,,,3715,Truck Trailers
NVIS44091,,,4212,"Local Trucking, Without Storage"
NVIS44095,,,7692,Welding Repair
NVIS44108,,,5093,Scrap And Waste Materials
NVIS44181,,,5093,Scrap And Waste Materials
NVIS44220,,,4225,General Warehousing And Storage
NVIS44221,,,4225,General Warehousing And Storage
NVIS44269,,,4173,Bus Terminal And Service Facilities
NVIS44284,,,3281,Cut Stone And Stone Products
NVIS44306,,,3281,Cut Stone And Stone Products
NVIS44373,,,3291,Abrasive Products
NVIS44395,,,4225,General Warehousing And Storage
NVIS44396,,,4225,General Warehousing And Storage
NVIS44397,,,5093,Scrap And Waste Materials
NVIS44576,,,1442,Construction Sand And Gravel
NVIS44580,,,4121,Taxicabs
NVIS44617,,,4013,Switching And Terminal Services
NVIS44633,,,5093,Scrap And Waste Materials
NVIS44660,,,3272,Concrete Products
NVIS44713,,,3291,Abrasive Products
NVIS44771,,,1442,Construction Sand And Gravel
NVIS44865,,,4225,General Warehousing And Storage
NVIS44962,,,4225,General Warehousing And Storage
NVIS45060,,,1499,Miscellaneous Nonmetallic Minerals
NVIS45383,,,3795,Tanks And Tank Components
NVIS45502,,,5093,Scrap And Waste Materials
NVIS45623,,,3499,Fabricated Metal Products
NVIS45683,,,5093,Scrap And Waste Materials
NVIS45706,,,3086,Plastics Foam Products
NVIS45810,,,3271,Concrete Block And Brick
NVIS45953,,,4225,General Warehousing And Storage
NVIS46025,,,1442,Construction Sand And Gravel
NVIS46151,,,3566,"Speed Changers, Drives, And Gears"
NVIS46152,,,4111,Local And Suburban Transit
NVIS46153,,,5171,Petroleum Bulk Stations & Terminals
NVIS46154,,,5171,Petroleum Bulk Stations & Terminals
NVIS46210,,,3291,Abrasive Products
NVIS46292,,,2431,Millwork
NVIS46352,,,2899,Chemical Preparations
NVIS46395,,,2043,Cereal Breakfast Foods
NVIS46435,,,3273,Ready-Mixed Concrete
NVIS46436,,,3273,Ready-Mixed Concrete
NVIS46437,,,3273,Ready-Mixed Concrete
NVIS46477,,,1442,Construction Sand And Gravel
NVIS46527,,,2951,Asphalt Paving Mixtures And Blocks
NVIS46528,,,5171,Petroleum Bulk Stations & Terminals
NVIS46556,,,3291,Abrasive Products
NVIS46664,,,4213,"Trucking, Except Local"
NVIS46684,,,2024,Ice Cream And Frozen Desserts
NVIS46880,,,2035,"Pickles, Sauces, And Salad Dressings"
NVIS46906,,,5093,Scrap And Waste Materials
NVIS47062,,,4011,"Railroads, Line-Haul Operating"
NVIS47063,,,4011,"Railroads, Line-Haul Operating"
NVIS47064,,,4011,"Railroads, Line-Haul Operating"
NVIS47070,,,4225,General Warehousing And Storage
NVIS47074,,,4119,Local Passenger Transportation
NVIS47105,,,3411,Metal Cans
NVIS47114,,,5093,Scrap And Waste Materials
NVIS47169,,,2052,Cookies And Crackers
NVIS47274,,,3499,Fabricated Metal Products
NVIS47295,,,2077,Animal And Marine Fats And Oils
NVIS47435,,,2064,Candy & Other Confectionery Products
NVIS47456,,,5015,"Motor Vehicle Parts, Used"
NVIS47467,,,4225,General Warehousing And Storage
NVIS47497,,,1479,Chemical And Fertilizer Mining
NVIS47522,,,2026,Fluid Milk
NVIS47539,,,3089,Plastics Products
NVIS47567,,,2026,Fluid Milk
NVIS47831,,,4213,"Trucking, Except Local"
NVIS47832,,,2673,"Bags: Plastics, Laminated, & Coated"
NVIS47871,,,5171,Petroleum Bulk Stations & Terminals
NVIS47902,,,2732,Book Printing
NVIS47936,,,3711,Motor Vehicles And Car Bodies
NVIS47979,,,4225,General Warehousing And Storage
NVIS47989,,,5015,"Motor Vehicle Parts, Used"
NVIS48006,,,3272,Concrete Products
NVIS48033,,,5093,Scrap And Waste Materials
NVIS48081,,,4213,"Trucking, Except Local"
NVIS48125,,,4225,General Warehousing And Storage
NVIS48136,,,4225,General Warehousing And Storage
NVIS48197,,,3273,Ready-Mixed Concrete
NVIS48254,,,5093,Scrap And Waste Materials
NVIS48369,,,3499,Fabricated Metal Products
NVIS48391,,,4225,General Warehousing And Storage
NVIS48539,,,1442,Construction Sand And Gravel
NVIS48542,,,3281,Cut Stone And Stone Products
NVIS48586,,,3273,Ready-Mixed Concrete
NVIS48743,,,2759,Commercial Printing
NVIS48751,,,2672,Paper Coated And Laminated
NVIS48846,,,5171,Petroleum Bulk Stations & Terminals
NVIS48952,,,4225,General Warehousing And Storage
NVIS49099,,,2819,Industrial Inorganic Chemicals
